UAI;Nom;Type;Statut public/privé;Adresse;CP;Commune;Académie;Département;Région;Téléphone;Téléphone normalisé;Mail ce.;Site web;SIREN;SIRET;Latitude;Longitude;Campus rattaché;Distance campus km;Source;Date extraction;Nature source;Code nature source;Type source;État source
0931738J;Lycée professionnel Arthur Rimbaud;Lycée;Public;112 avenue Jean Jaurès;93120;La Courneuve;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 36 31 77;+33148363177;ce.0931738J@ac-creteil.fr;https://lycee-arthur-rimbaud-la-courneuve.com/;199317389;19931738900021;48.9216818786026;2.4083710672020717;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0941930M;Lycée polyvalent Johannes Gutenberg;Lycée;Public;16 rue de Saussure;94044;Créteil;Créteil;Val-de-Marne;Ile-de-France;01 45 13 26 80;+33145132680;ce.0941930M@ac-creteil.fr;http://lycee-gutenberg-creteil.fr/;199419300;19941930000025;48.76974261722545;2.4711703520991506;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0941975L;Lycée Pierre Brossolette;Lycée;Public;5 rue Pierre Brossolette;94270;Le Kremlin-Bicêtre;Créteil;Val-de-Marne;Ile-de-France;01 46 58 36 76;+33146583676;ce.0941635S@ac-creteil.fr;https://lycee-brossolette.fr/;199416355;19941635500014;48.814998435549086;2.3593949795551112;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0940117S;Lycée Édouard Branly;Lycée;Public;8 rue Baüyn de Perreuse;94130;Nogent-sur-Marne;Créteil;Val-de-Marne;Ile-de-France;01 48 73 22 12;+33148732212;ce.0940117S@ac-creteil.fr;https://branlynogent.fr/;199401175;19940117500013;48.83523004014952;2.4826050782584668;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0932123C;Lycée polyvalent André Sabatier;Lycée;Public;140 rue de la République;93000;Bobigny;Créteil;Seine-Saint-Denis;Ile-de-France;01 41 64 00 70;+33141640070;ce.0931950P@ac-creteil.fr;https://www.lyceesabatier.fr/;199319500;19931950000013;48.90760294292736;2.429229614654312;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0940112L;Lycée polyvalent Louise Michel;Lycée;Public;7 rue Pierre Marie Derrien;94500;Champigny-sur-Marne;Créteil;Val-de-Marne;Ile-de-France;01 48 82 07 35;+33148820735;ce.0940112L@ac-creteil.fr;https://louisemichelchampigny.ac-creteil.fr/;199401126;19940112600016;48.81689804996231;2.4955995038961625;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0932048W;Lycée polyvalent Blaise Cendrars;Lycée;Public;12 avenue Léon Jouhaux;93270;Sevran;Créteil;Seine-Saint-Denis;Ile-de-France;01 49 36 20 50;+33149362050;ce.0932048W@ac-creteil.fr;https://lycee-blaise-cendrars-sevran.fr/;199320482;19932048200011;48.939573054461775;2.5387766314700504;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0772188K;Lycée Pierre Mendès France;Lycée;Public;11 avenue de l'Europe;77176;Savigny-le-Temple;Créteil;Seine-et-Marne;Ile-de-France;01 64 41 09 20;+33164410920;ce.0772188k@ac-creteil.fr;http://www.lyceepmf-savigny77.fr;197721889;19772188900016;48.596423943238705;2.5770936432589657;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0771237B;Lycée privé Saint-Laurent La Paix Notre-Dame;Lycée;Privé;43 rue Brébion;77400;Lagny-sur-Marne;Créteil;Seine-et-Marne;Ile-de-France;01 64 12 47 00;+33164124700;st.laurent.direction@wanadoo.fr;http://www.stlaurent77.fr;784952558;78495255800012;48.873392354181284;2.708835438362456;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0771658J;Lycée polyvalent du Gué à Tresmes;Lycée;Public;Le Gué à Tresmes, BP 03;77440;Congis-sur-Thérouanne;Créteil;Seine-et-Marne;Ile-de-France;01 64 35 52 56;+33164355256;ce.0771658j@ac-creteil.fr;https://legueatresmes.fr;197716582;19771658200014;49.02049045715237;2.9657519883324985;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0941294W;Lycée polyvalent Adolphe Chérioux;Lycée;Public;195 rue Julian Grimau, BP 210;94400;Vitry-sur-Seine;Créteil;Val-de-Marne;Ile-de-France;01 45 12 87 87;+33145128787;ce.0941294W@ac-creteil.fr;https://www.lycee-cherioux.com/;199412941;19941294100015;48.78045270942322;2.3733277666370354;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0940585A;Lycée polyvalent François Mansart;Lycée;Public;25 avenue de la Banque;94100;Saint-Maur-des-Fossés;Créteil;Val-de-Marne;Ile-de-France;01 48 83 48 80;+33148834880;ce.0940585A@ac-creteil.fr;https://www.lyceemansart.fr/;199405853;19940585300011;48.790607475928766;2.497342821197465;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0772225A;Lycée professionnel Lino Ventura;Lycée;Public;5 avenue Marcel Pagnol, BP 108;77834;Ozoir-la-Ferrière;Créteil;Seine-et-Marne;Ile-de-France;01 64 40 00 15;+33164400015;ce.0772225a@ac-creteil.fr;https://www.lyceelinoventura.fr/;197722259;19772225900011;48.759211383960206;2.6912421942760685;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0932221J;Lycée polyvalent Blaise Pascal;Lycée;Public;18 rue Marc Viéville;93250;Villemomble;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 54 79 61;+33148547961;ce.0932221J@ac-creteil.fr;http://www.lyceeblaisepascal.fr;199301425;19930142500013;48.882270887269236;2.5112979907000073;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0930136T;Lycée polyvalent Claude Nicolas Ledoux;Lycée;Public;1 boulevard de Paris;93320;Les Pavillons-sous-Bois;Créteil;Seine-Saint-Denis;Ile-de-France;01 48 50 32 00;+33148503200;ce.932387P@ac-creteil.fr;http://www.lycee-ledoux.fr;199301367;19930136700017;48.913886445675615;2.4919661979623395;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0940141T;Lycée professionnel Jacques Brel;Lycée;Public;100 avenue d'Alfortville;94600;Choisy-le-Roi;Créteil;Val-de-Marne;Ile-de-France;01 48 92 99 40;+33148929940;ce.0940141t@ac-creteil.fr;http://www.jbrel94.fr;199401415;19940141500013;48.77325875116557;2.4149129113760606;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0942130E;Lycée polyvalent Montaleau;Lycée;Public;2 bis rue Pierre Semard;94370;Sucy-en-Brie;Créteil;Val-de-Marne;Ile-de-France;01 45 90 25 13;+33145902513;ce.0942130E@ac-creteil.fr;http://lyceemontaleau.fr;199413030;19941303000016;48.769902945113586;2.516878385669346;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0940124Z;Lycée Hector Berlioz;Lycée;Public;8 avenue Antoine Quinson;94307;Vincennes;Créteil;Val-de-Marne;Ile-de-France;01 43 28 32 82;+33143283282;ce.0940124Z@ac-creteil.fr;http://www.cite-scolaire-berlioz.org/;199401241;19940124100021;48.8467900679428;2.4269005402491595;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0772751X;Lycée polyvalent Charlotte Delbo;Lycée;Public;2 avenue Robert Badinter;77230;Dammartin-en-Goële;Créteil;Seine-et-Marne;Ile-de-France;01 64 76 06 80;+33164760680;ce.0772751X@ac-creteil.fr;http://www.charlottedelbo.websco.fr;200037810;20003781000013;49.06567966934639;2.679086028744148;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0772120L;Lycée Jean Moulin;Lycée;Public;6-8 avenue Jean Moulin, BP 116;77200;Torcy;Créteil;Seine-et-Marne;Ile-de-France;01 60 37 38 70;+33160373870;ce.0772120l@ac-creteil.fr;http://www.jeanmoulintorcy.fr;197721202;19772120200012;48.83607944975962;2.6576433910619786;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0932122B;Lycée polyvalent d'Alembert;Lycée;Public;7 rue Commandant l'Herminier;93300;Aubervilliers;Créteil;Seine-Saint-Denis;Ile-de-France;01 82 30 20 96;+33182302096;ce.0932122b@ac-creteil.fr;;199317371;19931737100011;48.917325474367935;2.3866879579661195;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0772954T;Lycée général et technologique privé Saint-Colomban;Lycée;Privé;2 rue de Malte;77700;Serris;Créteil;Seine-et-Marne;Ile-de-France;01 84 86 15 12;+33184861512;saintcolomban@lyceerondeau.eu;https://saintcolomban.eu/index.php/le-lycee/;;;48.84856810835654;2.7888436704201047;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0932638M;Lycée polyvalent international de l'Est parisien;Lycée;Public;1 promenade Marco Polo;93160;Noisy-le-Grand;Créteil;Seine-Saint-Denis;Ile-de-France;01 49 41 24 70;+33149412470;ce.0932638m@ac-creteil.fr;http://liep.fr/;200052256;20005225600019;48.841621947798245;2.5405863314456787;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0773031B;Lycée professionnel CAP'METAL;Lycée;Privé;8 rue Enrico Fermi, 77400 ST THIBAULT DES VIGNES;77400;Saint-Thibault-des-Vignes;Créteil;Seine-et-Marne;Ile-de-France;0674727850;+33674727850;g.turlais@esc-montpellier.com;;940799968;94079996800018;48.86582022792615;2.6733407780566383;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0932804T;Lycée Professionnel Ecole de production Paris Grand Nord;Lycée;Privé;50 avenue du Colonel Rol-Tanguy, 93240 STAINS;93240;Stains;Créteil;Seine-Saint-Denis;Ile-de-France;0633310924;+33633310924;ce.0932804T@ac-creteil.fr;;888928066;88892806600024;48.95747126238907;2.3764123808977047;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0942439R;LGT privé Paris Football Club Academy;Lycée;Privé;16 bis rue du Docteur Calmette, 94310 ORLY;94310;Orly;Créteil;Val-de-Marne;Ile-de-France;0963684696;+33963684696;ce.0942439R@ac-creteil.fr;;;;48.74791471324865;2.410316901256336;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0910824B;Lycée du Sacré-Coeur;Lycée;Privé;2 rue du Gaizon;91620;La Ville-du-Bois;Versailles;Essonne;Ile-de-France;01 69 01 06 12;+33169010612;0910824B@ac-versailles.fr;https://www.isc-vdb.fr/;785258914;78525891400023;48.660190289637285;2.2630038735938567;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0912163G;Lycée Paul Langevin;Lycée;Public;20 rue Paul Langevin;91700;Sainte-Geneviève-des-Bois;Versailles;Essonne;Ile-de-France;01 69 25 20 02;+33169252002;0912163g@ac-versailles.fr;https://lyc-langevin-ste-genevieve.ac-versailles.fr/;199108697;19910869700012;48.62755445177284;2.333522647858262;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0920908M;Lycée Saint-Thomas de Villeneuve;Lycée;Privé;1646 avenue Roger Salengro;92370;Chaville;Versailles;Hauts-de-Seine;Ile-de-France;01 41 15 95 15;+33141159515;direction@stv-chaville.fr;http://www.stv-chaville.fr;785319187;78531918700015;48.80798604716082;2.186537750453322;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920921B;Lycée Saint-Dominique;Lycée;Privé;23 quater boulevard d'Argenson;92200;Neuilly-sur-Seine;Versailles;Hauts-de-Seine;Ile-de-France;01 40 88 92 20;+33140889220;a.strauss@saintdominique.net;http://www.saintdominique.net;785424532;78542453200022;48.887666622487735;2.265336402087447;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0781950W;Lycée Louise Weiss;Lycée;Public;201 avenue du Général de Gaulle;78260;Achères;Versailles;Yvelines;Ile-de-France;01 39 22 08 57;+33139220857;0781950w@ac-versailles.fr;https://lyc-weiss-acheres.ac-versailles.fr/;197819501;19781950100010;48.970735004341044;2.0735395678037825;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0910838S;Lycée Beth Rivkah;Lycée;Privé;43-49 rue Raymond Poincaré;91330;Yerres;Versailles;Essonne;Ile-de-France;01 69 49 62 62;+33169496262;beth-rivkah@orange.fr;http://bethrivkah.fr/;785266115;78526611500035;48.71075069348924;2.499770465788787;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0781952Y;Lycée Sonia Delaunay;Lycée;Public;Avenue de Saint-Germain;78450;Villepreux;Versailles;Yvelines;Ile-de-France;01 30 80 93 30;+33130809330;0781952y@ac-versailles.fr;https://lyc-delaunay-villepreux.ac-versailles.fr/;197819527;19781952700015;48.830017599232285;1.9918917680374886;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0922464D;Lycée Louise Michel;Lycée;Public;11 boulevard du Midi;92000;Nanterre;Versailles;Hauts-de-Seine;Ile-de-France;01 47 24 00 86;+33147240086;0922464d@ac-versailles.fr;https://lyc-michel-nanterre.ac-versailles.fr/;199201658;19920165800010;48.88960963090465;2.193706007677247;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0920981S;Lycée professionnel Saint-Philippe;Lycée;Privé;1 rue du Père Brottier;92190;Meudon;Versailles;Hauts-de-Seine;Ile-de-France;01 46 23 27 65;+33146232765;0920981S@ac-versailles.fr;http://saint-philippe.apprentis-auteuil.org;775688799;77568879900078;48.8067099120892;2.2468119715204935;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0781951X;Lycée Léopold Sédar Senghor;Lycée;Public;Place Pierre Bérégovoy;78200;Magnanville;Versailles;Yvelines;Ile-de-France;01 30 98 37 70;+33130983770;0781951x@ac-versailles.fr;http://lyc-senghor-magnanville.ac-versailles.fr;197819519;19781951900012;48.9650147073426;1.683428519424867;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0781070P;Lycée professionnel agricole Le Buat;Lycée;Privé;21 rue du Buat;78580;Maule;Versailles;Yvelines;Ile-de-France;01 30 90 82 10;+33130908210;maule@cneap.fr;https://campus-lebuat.fr/;304049018;30404901800019;48.9070362525091;1.8432893578811405;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0781071R;CEFP Le Nôtre;Lycée;Privé;Domaine de Pinceloup;78120;Sonchamp;Versailles;Yvelines;Ile-de-France;01 34 84 49 10;+33134844910;eric.gomet@paris.fr;;217500016;21750001629836;48.58472581214536;1.8815805877992715;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0781983G;Lycée Adrienne Bolland;Lycée;Public;62-64 boulevard Devaux, BP 2375;78300;Poissy;Versailles;Yvelines;Ile-de-France;01 30 06 38 48;+33130063848;0781983G@ac-versailles.fr;https://lyceeadriennebolland.fr/;197819832;19781983200019;48.93280626159509;2.0503716139691486;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0781069N;Ensemble Scolaire Terre et Avenir (ex Lycée agricole Sully);Lycée;Privé;22 avenue de l'Europe, Magnanville;78200;Magnanville;Versailles;Yvelines;Ile-de-France;01 34 77 27 00;+33134772700;magnanville@cneap.fr;https://esta-magnanville.fr;320204530;32020453000028;48.96587346787444;1.679246116688977;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0950759J;Lycée Notre-Dame de Bury;Lycée;Privé;1 avenue Georges Pompidou;95580;Margency;Versailles;Val-d'Oise;Ile-de-France;01 34 27 38 00;+33134273800;0950759J@ac-versailles.fr;http://www.bury-rosaire.fr;311079016;31107901600029;49.002273389132945;2.2819497690204846;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0950762M;Lycée Saint-Martin de France;Lycée;Privé;1 avenue de Verdun, CS 70025;95301;Pontoise;Versailles;Val-d'Oise;Ile-de-France;01 34 25 48 00;+33134254800;contact@saintmartindefrance.fr;http://www.saintmartindefrance.fr;390624468;39062446800018;49.04102795695964;2.094249472902434;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0783282U;Lycée Blanche de Castille;Lycée;Privé;1 avenue de la Bretèche;78150;Le Chesnay-Rocquencourt;Versailles;Yvelines;Ile-de-France;01 39 23 14 30;+33139231430;b2c@blanche-de-castille.fr;http://www.blanche-de-castille.fr;303408595;30340859500047;48.82949115647423;2.131728373244573;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0950651S;Lycée Jacques Prévert;Lycée;Public;23 chemin Vert de Boissy;95150;Taverny;Versailles;Val-d'Oise;Ile-de-France;01 39 95 32 25;+33139953225;ce.0950651s@ac-versailles.fr;https://lyc-prevert-taverny.ac-versailles.fr/;199506510;19950651000015;49.01489300557792;2.2107325269635;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;300;Lycée;OUVERT
0920170K;Lycée Florian;Lycée;Public;9 bis rue de la Marne;92330;Sceaux;Versailles;Hauts-de-Seine;Ile-de-France;01 41 87 02 20;+33141870220;0920170K@ac-versailles.fr;https://lyc-florian-sceaux.ac-versailles.fr/;199201708;19920170800013;48.782092735272705;2.303859619263058;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0910715H;Lycée des Métiers Jean Perrin;Lycée;Public;26 rue Léontine Sohier, BP 362;91160;Longjumeau;Versailles;Essonne;Ile-de-France;01 69 09 19 73;+33169091973;0910715h@ac-versailles.fr;https://lyc-perrin-longjumeau.ac-versailles.fr/;199107152;19910715200019;48.69217496336768;2.300680870404728;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE PROFESSIONNEL;320;Lycée;OUVERT
0951811C;Lycée Fernand et Nadia Léger;Lycée;Public;7 allée Fernand Léger;95100;Argenteuil;Versailles;Val-d'Oise;Ile-de-France;01 39 98 43 43;+33139984343;0951811c@ac-versailles.fr;https://lyc-leger-argenteuil.ac-versailles.fr/;199518119;19951811900011;48.9515948936067;2.226456400265103;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0912142J;Lycée Gaspard Monge;Lycée;Public;4 rue de Viry;91600;Savigny-sur-Orge;Versailles;Essonne;Ile-de-France;01 69 05 47 43;+33169054743;0912142J@ac-versailles.fr;https://lyc-monge-savigny.ac-versailles.fr/;199106337;19910633700017;48.68574491605321;2.346583013676203;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
0951281B;Lycée professionnel Turgot;Lycée;Public;3 place au Pain, BP 20105;95160;Montmorency;Versailles;Val-d'Oise;Ile-de-France;01 34 05 15 25;+33134051525;0951281b@ac-versailles.fr;https://lyc-turgot-montmorency.ac-versailles.fr/;199512815;19951281500010;48.98502119587315;2.3213095949259035;Paris;;https://data.education.gouv.fr/explore/dataset/fr-en-annuaire-education/;2026-08-14;LYCEE POLYVALENT;306;Lycée;OUVERT
